incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC000042,Breaking & Entering,East,Oakdale,Az,3053 Cedar Lane,45.165093,-121.518107,2022-10-31 14:18:22,OFF0028,Carol,Taylor,5662,SUS00466,Karen,Martin,46.0,Other,Asian,VIC00480,Donna,Brown,127.5,Other,9485695215,Firearm,Low,Unknown,Arrest Made,2.0,28389.06,no,No Notes
INC002998,Domestic Violence,Midtown,Riverside,Tx,5161 Cedar Lane,30.868147,-89.968461,2020-08-20 03:34:35,OFF0068,Karen,White,6739,SUS00647,Emily,Scott,15.0,Female,Asian,VIC00609,Matthew,Jackson,57.0,Unknown,317-488-6344,Hands/Feet,Critical,Unknown,Arrest Made,3.0,880.93,NO,Incident at 5161 Cedar Lane. Officer responded at scene.
INC000114,Sexual Assault,Northeast,Springfield,Ny,9461 Maple Dr,43.389313,-75.822468,2021-01-03 13:59:41,OFF0017,Robert,Wilson,1510,SUS00348,Chris,Thompson,68.0,Other,Unknown,VIC00621,Nancy,Brown,49.0,Unknown,Not Provided,Hands,High,Closed,Warning,1.0,18579.18,YES,Incident at 9461 Maple Dr. Officer responded at scene.
INC001857,Graffiti,Northwest,Springfield,Az,5004 Cedar Lane,36.9671225,-119.133618,2023-03-15 18:32:28,OFF0046,Carol,White,7926,SUS00238,Daniel,Walker,47.0,Female,Hispanic,VIC00912,Daniel,Garcia,50.0,Male,850-725-5885,Unknown,Low,Unknown,Unknown,0.0,15286.24,yes,Incident at 5004 Cedar Lane. Officer responded at scene.
INC000484,Fraud,Midtown,Riverside,Ny,9030 Park Rd,27.859293,-94.65644,2021-05-07 02:07:38,OFF0073,Linda,Miller,3535,SUS00189,Jessica,Walker,61.0,Male,Hispanic,VIC00936,Joseph,White,69.0,Male,408-177-7785,Knife,High,Open,Unknown,-3.5,23907.12,0,No Notes
INC004403,Burglary,South,Centerville,Ga,848 Cedar Lane,36.9671225,-100.614915,2022-01-25 00:16:12,OFF0110,Jennifer,Torres,5567,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00759,Mary,Thomas,22.0,Male,Not Provided,Unknown,Critical,Closed,Warning Issued,3.0,47752.07,No,Incident at 848 Cedar Lane. Officer responded at scene.
INC001065,Vandalism,West,Springfield,Az,4789 Maple Dr,43.742102,-82.308061,2021-11-01 08:46:49,OFF0126,Sarah,Green,5567,SUS00125,Barbara,Flores,41.0,Female,Unknown,VIC00845,Michelle,Brown,74.0,Male,299-511-5005,Knife,Medium,Under Investigation,Arrest Made,1.0,23759.76,no,Incident at 4789 Maple Dr. Officer responded at scene.
INC000882,Fraud,West,Maplewood,Oh,9768 Cedar Lane,33.57515,-94.65644,2024-06-21 04:39:24,OFF0031,Susan,Johnson,9897,SUS00598,Patricia,Green,33.0,Female,Unknown,VIC00239,Carol,Brown,78.0,Male,832-663-8846,Unknown,Medium,Pending,Case Dismissed,5.0,23759.76,yes,No Notes
INC002317,Homicide,Central,Centerville,Il,8445 Park Rd,29.063315,-89.163794,2020-10-21 18:45:00,OFF0071,Donna,Taylor,4719,SUS00523,James,Thomas,54.0,Female,Black,VIC00389,Ashley,Smith,48.0,Male,548-911-8437,Blunt Object,Medium,Under Investigation,Dismissed,3.0,20285.02,False,Incident at 8445 Park Rd. Officer responded at scene.
INC000999,Assault,North,Riverside,Pa,6560 Sunset Blvd,35.133995,-120.619133,2023-10-08 19:13:35,OFF0093,Robert,Williams,9312,SUS00341,Michelle,Thomas,46.0,Unknown,White,VIC00268,Michael,Lee,43.0,Other,(804) -11-4-1535,Unknown,Medium,Investgation,Dismissed,5.0,16222.87,True,Incident at 6560 Sunset Blvd. Officer responded at scene.
INC003408,Theft,Southeast,Oakdale,Fl,2439 Washington Ave,35.691027,-117.4111,2024-10-01 19:35:50,OFF0086,Susan,Taylor,3698,SUS00708,Emily,Smith,46.0,Male,Asian,VIC00452,Daniel,Hall,88.0,Unknown,790-253-7483,Firearm,Unknown,Pending,Case Dismissed,2.0,32017.13,YES,Incident at 2439 Washington Ave. Officer responded at scene.
INC002793,Domestic Violence,North,Lakewood,Ga,5896 Lincoln St,46.715586,-94.65644,2021-03-23 05:35:52,OFF0092,Nancy,White,4250,SUS00101,Richard,Scott,44.0,Female,Asian,VIC00970,Susan,Jones,27.0,Male,245-379-7762,Unknown,Medium,Unknown,Warning,1.0,33942.44,False,Incident at 5896 Lincoln St. Officer responded at scene.
INC004850,DUI,West,Hillcrest,Tx,3683 River Rd,29.300579,-114.918022,2020-05-23 00:55:48,OFF0093,Michael,Hall,1489,SUS00150,William,Garcia,36.0,Male,Unknown,VIC00393,Karen,Miller,49.0,Unknown,Not Provided,Blunt Object,Critical,Closed,Unknown,3.0,8107.97,1,No Notes
INC003061,Cybercrime,East,Lakewood,Ny,9518 Elm Blvd,36.9671225,-71.28264,2024-08-09 21:54:33,OFF0115,Susan,Moore,9200,SUS00226,William,Williams,43.0,Male,Unknown,VIC00227,Michelle,Moore,30.0,Male,271-986-1248,Blunt Object,Unknown,Pending,No Arrest,4.0,32878.91,Yes,Incident at 9518 Elm Blvd. Officer responded at scene.
INC003010,Theft,Southwest,Oakdale,Ga,8770 Washington Ave,39.721595,-103.116034,2022-12-27 23:24:31,OFF0102,Charles,Brown,3774,SUS00224,Linda,Smith,46.0,Male,Hispanic,VIC00080,Michelle,Moore,80.0,Female,644-134-9682,Blunt Object,Critical,Open,Unknown,5.0,47060.47,Yes,Incident at 8770 Washington Ave. Officer responded at scene.
INC000931,DUI,Southwest,Fairview,Ny,3858 Washington Ave,37.57066,-79.730704,2020-08-22 01:19:08,OFF0112,Charles,Thomas,7179,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00722,Carol,Wright,24.0,Female,677-875-6246,Knife,Low,Closed,Unknown,5.0,982.55,1,Incident at 3858 Washington Ave. Officer responded at scene.
INC002050,DUI,South,Springfield,Ca,5650 Washington Ave,142.3996,-87.089039,2024-04-08 22:12:13,OFF0150,Chris,Lee,6035,SUS00365,Patricia,Brown,16.0,Other,Unknown,VIC00006,Richard,Martin,45.0,Male,692-417-3001,Blunt Object,Medium,Pendng,Warning,3.0,49854.61,no,No Notes
INC002865,Sexual Assault,Midtown,Lakewood,Ny,8311 Lincoln St,46.153701,-115.191859,2022-06-07 10:52:43,OFF0119,Sarah,Martin,6526,SUS00586,James,Williams,24.0,Male,Hispanic,VIC00709,Mary,White,86.0,Other,585-283-1031,Bat,Critical,Unknown,Warning,3.0,5542.82,yes,Incident at 8311 Lincoln St. Officer responded at scene.
INC001471,Domestic Violence,Central,Oakdale,Ca,1150 Lincoln St,30.185345,-98.419454,2024-09-04 02:38:04,OFF0044,Karen,Thomas,9179,SUS00325,Jessica,Thomas,62.0,Female,White,VIC00809,Barbara,Taylor,68.0,Female,Not Provided,Hands/Feet,Critical,Under Investigation,Arrest Made,3.0,-20649.585000000006,NO,Incident at 1150 Lincoln St. Officer responded at scene.
INC003768,DUI,Midtown,Centerville,Ny,3374 Elm Blvd,35.910743,-118.007248,2020-04-21 21:14:04,OFF0054,Carol,Jackson,4607,SUS00355,Michelle,Harris,47.0,Male,Black,VIC00104,Mark,Thomas,45.0,Male,5655494967,Pistol,Critical,Under Investigation,Warning,2.0,1276.92,True,No Notes
INC000480,Arson,Southwest,Fairview,Ga,3463 Cedar Lane,45.385246,-94.65644,2024-06-25 17:28:44,OFF0085,Richard,Thomas,3570,SUS00172,Ashley,Anderson,91.5,Female,Hispanic,VIC00632,David,Allen,49.0,Female,2123407691,Hands/Feet,Medium,Open,Warning Issued,2.0,23759.76,Yes,Incident at 3463 Cedar Lane. Officer responded at scene.
INC000357,Trespassing,Southwest,Springfield,Pa,3739 Elm Blvd,104.4124,-107.367263,2023-07-13 18:32:31,OFF0028,David,Taylor,5277,SUS00163,Ashley,Walker,56.0,Male,Asian,VIC00719,Barbara,Johnson,41.0,Male,327-117-6950,Bat,Critical,Resolved,Unknown,3.0,18428.3,YES,Incident at 3739 Elm Blvd. Officer responded at scene.
INC004584,Kidnapping,Southwest,Riverside,Ca,5968 Elm Blvd,36.9671225,-114.433961,2023-03-09 16:49:23,OFF0150,William,Smith,9729,SUS00370,Daniel,Hill,74.0,Male,Black,VIC00161,Carol,Wright,34.0,Male,708-171-9260,Hands/Feet,Low,Closed,Unknown,5.0,48610.37,NO,Incident at 5968 Elm Blvd. Officer responded at scene.
INC002565,Drug Offense,Southwest,Hillcrest,Oh,5660 Cedar Lane,45.123488,-101.55018,2024-03-17 09:20:11,OFF0066,Donna,Smith,2227,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00218,Karen,Jones,35.0,Female,Not Provided,Blunt Object,High,Open,Case Dismissed,0.0,23759.76,NO,No Notes
INC004940,Drug Offense,Central,Lakewood,Nc,9393 Maple Dr,42.009267,-86.315817,2018-05-12 12:17:02,OFF0091,  William  ,Jackson,5567,SUS00437,William,White,91.5,Male,Asian,VIC00128,Anthony,Young,45.0,Unknown,638-474-6811,Hands,Critical,Under Investigation,Warning,0.0,12780.77,No,Incident at 9393 Maple Dr. Officer responded at scene.
INC000132,DUI,East,Hillcrest,Az,6094 Cedar Lane,42.704244,-119.539415,2021-01-02 02:36:09,OFF0073,Joseph,Garcia,3634,SUS00729,Jennifer,Garcia,68.0,Unknown,Unknown,VIC00927,Robert,Garcia,-28.5,Female,Not Provided,Unknown,Low,Closed,Warning Issued,1.0,28124.36,Yes,Incident at 6094 Cedar Lane. Officer responded at scene.
INC004073,Robbery,Southwest,Riverside,Il,9289 Cedar Lane,41.102634,-78.926593,2022-02-25 02:11:29,OFF0054,Donna,Scott,2527,SUS00346,Thomas,Torres,51.0,Male,Unknown,VIC00645,Thomas,Thomas,38.0,Male,958-359-6416,Rifle,Medium,Open,No Arrest,5.0,28693.14,yes,Incident at 9289 Cedar Lane. Officer responded at scene.
INC000521,Burglary,West,Centerville,Tx,8834 Maple Dr,38.472795,-118.276159,2019-03-05 22:27:42,OFF0097,Anthony,Walker,9467,SUS00738,Thomas,Anderson,41.0,Male,Hispanic,VIC00086,Michelle,Jones,87.0,Female,(397) -12-2-1656,Firearm,Low,Pending,Warning,2.0,38645.46,no,Incident at 8834 Maple Dr. Officer responded at scene.
INC000611,Homicide,Midtown,Hillcrest,Nc,1746 Park Rd,128.0899,-94.65644,2023-03-26 08:04:37,OFF0074,John,Garcia,7627,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00854,Linda,Garcia,64.0,Male,Not Provided,Blunt Object,Low,Unknown,Dismissed,0.0,-17384.15,1,Incident at 1746 Park Rd. Officer responded at scene.
INC003735,Sexual Assault,Midtown,Lakewood,Oh,2230 Park Rd,36.46167,-107.22408,2018-07-27 12:30:06,OFF0021,Charles,Smith,5202,SUS00090,Michael,Wilson,46.0,Other,Asian,VIC00844,John,Moore,49.0,Male,414-259-3755,Hands/Feet,High,Investgation,No Arrest,1.0,23759.76,False,Incident at 2230 Park Rd. Officer responded at scene.
INC003869,Cybercrime,Southeast,Fairview,Az,6850 Cedar Lane,46.065021,-106.57282,2019-09-12 09:05:33,OFF0037,Barbara,Thomas,6636,SUS00353,Mark,Hill,24.0,Male,Black,VIC00996,Joseph,Lee,67.0,Female,Not Provided,Knife,Critical,Closed,Warning,2.0,23759.76,Unknown,Incident at 6850 Cedar Lane. Officer responded at scene.
INC003932,Kidnapping,Central,Centerville,Tx,7728 Oak Ave,36.9671225,-121.50687,2019-02-22 17:29:01,OFF0009,Sarah,Garcia,4334,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00829,Susan,Moore,26.0,Unknown,583-883-9163,Firearm,High,Closed,Arrest Made,5.0,3218.33,Unknown,No Notes
INC002930,Assault,North,Springfield,Il,7531 Maple Dr,39.83065,-95.062578,2021-09-01 02:24:54,OFF0126,Thomas,Thompson,7540,SUS00709,Matthew,Wright,34.0,Male,Unknown,VIC00855,Jessica,Wilson,40.0,Male,944-756-6279,Knife,Low,Resolved,Warning,5.0,36862.09,True,Incident at 7531 Maple Dr. Officer responded at scene.
INC002520,Sexual Assault,Northeast,Maplewood,Nc,3952 Main St,41.239767,-89.593376,2019-05-16 04:22:45,OFF0017,Emily,Thomas,6699,SUS00586,Susan,Flores,55.0,Male,Asian,VIC00610,Mary,Smith,90.0,Unknown,762-841-2372,Hands/Feet,Unknown,Resolved,Warning,3.0,-20649.585000000006,NO,No Notes
INC004757,DUI,Midtown,Springfield,Oh,3946 Lincoln St,43.549264,-87.822362,2020-02-26 06:39:30,OFF0066,Jennifer,Thomas,8049,SUS00793,Robert,Green,58.0,Male,Asian,VIC00634,Michael,Allen,74.0,Unknown,640-161-6697,Hands/Feet,Low,Closed,Arrest Made,3.0,43865.17,True,Incident at 3946 Lincoln St. Officer responded at scene.
INC001430,Arson,Southeast,Maplewood,Pa,8307 Washington Ave,25.491991,-72.665493,2023-04-05 23:08:11,OFF0007,Daniel,Hall,5132,SUS00640,Robert,Thomas,16.0,Male,Unknown,VIC00898,Emily,Wright,74.0,Male,500-851-7299,Hands,Medium,Pendng,Case Dismissed,2.0,7263.42,True,No Notes
INC004055,Theft,West,Springfield,Pa,936 Sunset Blvd,32.564641,-70.748346,2019-02-24 02:06:06,OFF0071,Charles,Moore,1593,SUS00110,Charles,Martin,15.0,Female,Unknown,VIC00353,Sarah,Wright,14.0,Male,406-663-8684,Unarmed,High,Open,No Arrest,3.0,4813.78,Yes,No Notes
INC001902,Theft,Southwest,Hillcrest,Ca,3782 Washington Ave,46.619534,-112.963255,2022-12-12 18:54:41,OFF0144,Patricia,Hill,4790,SUS00164,William,Hill,17.0,Female,White,VIC00838,Michelle,Jones,63.0,Female,880-752-4408,Blunt Object,Unknown,Pending,Warning Issued,2.0,39216.36,False,Incident at 3782 Washington Ave. Officer responded at scene.
INC000109,Sexual Assault,West,Springfield,Oh,1303 Sunset Blvd,110.9316,-78.000812,2021-12-27 09:32:23,OFF0096,Jennifer,Hill,7348,SUS00504,Jennifer,Miller,29.0,Male,Black,VIC00783,Carol,Wilson,62.0,Male,960-787-4323,Knife,Medium,Under Investigation,Warning,4.0,24497.14,NO,Incident at 1303 Sunset Blvd. Officer responded at scene.
INC000071,Domestic Violence,Midtown,Oakdale,Tx,6791 Elm Blvd,28.408594,-91.427425,2024-06-14 04:42:59,OFF0026,Carol,Brown,2654,SUS00293,Mark,Anderson,71.0,Female,Other,VIC00393,Charles,Lee,49.0,Male,376-382-7602,Unknown,Critical,Resolved,Unknown,5.0,20085.99,1,Incident at 6791 Elm Blvd. Officer responded at scene.
INC002639,DUI,South,Hillcrest,Az,298 River Rd,35.659657,-81.384322,2021-02-07 08:42:37,OFF0086,Mark,Wilson,2325,SUS00311,James,Johnson,21.0,Other,Unknown,VIC00930,Susan,Scott,90.0,Female,2372819208,Firearm,Low,Under Investigation,Arres Made,5.0,49036.73,NO,Incident at 298 River Rd. Officer responded at scene.
INC001701,Domestic Violence,Southwest,Fairview,Az,836 Sunset Blvd,176.4013,-121.014378,2022-04-12 07:13:20,OFF0008,Mark,Jones,9330,SUS00491,Jennifer,Harris,-0.5,Other,Unknown,VIC00274,James,Nguyen,63.0,Unknown,Not Provided,Blunt Object,Critical,Closed,Warning,0.0,43306.85,True,Incident at 836 Sunset Blvd. Officer responded at scene.
INC004510,Abduction,Southwest,Fairview,Pa,8841 Oak Ave,43.292883,-120.076348,2023-01-02 17:18:18,OFF0056,David,Martin,7065,SUS00662,Carol,Walker,47.0,Male,White,VIC00342,Joseph,Davis,19.0,Male,282-364-5186,Blunt Object,Low,Investgation,No Arrest,0.0,37444.35,Yes,Incident at 8841 Oak Ave. Officer responded at scene.
INC004156,Sexual Assault,West,Riverside,Ga,6936 Maple Dr,40.151,-76.949345,2019-06-10 10:07:31,OFF0018,Barbara,Allen,6269,SUS00264,Patricia,Allen,29.0,Female,Unknown,VIC00870,Susan,Wright,17.0,Other,7886166483,Unarmed,Medium,Closed,Unknown,-2.0,18315.44,no,Incident at 6936 Maple Dr. Officer responded at scene.
INC003496,Arson,Central,Oakdale,Nc,5564 Lincoln St,36.489425,-70.975551,2021-10-06 13:21:27,OFF0026,John,Nguyen,1187,SUS00150,Emily,Lee,37.0,Female,Asian,VIC00164,Barbara,Wright,12.0,Male,434-976-4590,Hands/Feet,Unknown,Closed,Arrest Made,2.0,26464.33,True,Incident at 5564 Lincoln St. Officer responded at scene.
INC004750,Vandalism,Northeast,Springfield,Tx,4018 Maple Dr,36.9671225,-86.88787,2024-04-15 05:12:52,OFF0075,Joseph,Harris,8711,SUS00440,Ashley,Young,61.0,Female,Hispanic,VIC00571,Ashley,Miller,86.0,Male,864-508-4645,Blunt Object,High,Closed,Arrest Made,2.0,5558.9,YES,Incident at 4018 Maple Dr. Officer responded at scene.
INC004601,Homicide,East,Maplewood,Fl,1782 Cedar Lane,34.359312,-74.676612,2021-05-01 09:12:38,OFF0064,Michael,Davis,5567,SUS00060,Susan,Allen,34.0,Unknown,Black,VIC00816,Richard,Taylor,12.0,Female,565-516-3881,Unknown,Critical,Closed,Arres Made,4.0,11587.88,NO,Incident at 1782 Cedar Lane. Officer responded at scene.
INC004340,Kidnapping,West,Springfield,Ca,3967 Park Rd,26.808893,-89.184936,2022-07-21 00:34:34,OFF0144,Thomas,Young,4065,SUS00040,Chris,Allen,63.0,Female,Other,VIC00657,Linda,Jones,79.0,Female,873-449-9097,Knife,Low,Closed,Warning Issued,3.0,3223.58,True,Incident at 3967 Park Rd. Officer responded at scene.
INC003672,Fraud,East,Fairview,Pa,4195 Main St,33.035637,73.7722,2024-04-02 00:21:28,OFF0131,Nancy,Martin,5520,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00826,Donna,Wright,48.0,Male,617-752-4687,Blunt Object,Medium,Closed,Warning,0.0,258.34,Yes,Incident at 4195 Main St. Officer responded at scene.
INC002156,DUI,Southwest,Hillcrest,Il,8121 Maple Dr,36.9671225,-120.94659,2019-04-05 18:11:07,OFF0024,William,Torres,8083,SUS00509,James,Thompson,-0.5,Female,White,VIC00080,James,Harris,27.0,Other,413-625-8313,Knife,Medium,Investgation,Arres Made,5.0,39069.26,yes,Incident at 8121 Maple Dr. Officer responded at scene.
INC002737,Battery,North,Maplewood,Ca,7537 Cedar Lane,33.043396,-109.56398,2023-11-28 19:00:13,OFF0130,Mark,Williams,8081,SUS00201,Jessica,Walker,28.0,Other,White,VIC00393,Charles,Martin,77.0,Female,704-722-9863,Blunt Object,High,Unknown,Arrest Made,3.0,21787.81,NO,Incident at 7537 Cedar Lane. Officer responded at scene.
INC000561,DUI,East,Oakdale,Nc,5464 Oak Ave,47.237275,-90.259726,2019-10-10 11:08:59,OFF0001,Matthew,Moore,9252,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00890,Sarah,White,54.0,Female,(585) -87-7-8779,Knife,Critical,Pending,No Arrest,2.0,20747.69,Yes,Incident at 5464 Oak Ave. Officer responded at scene.
INC001455,Drug Offense,South,Riverside,Tx,2666 Main St,36.9671225,-103.398428,2020-09-23 04:33:14,OFF0082,Susan,Green,4994,SUS00050,William,Smith,45.0,Male,Unknown,VIC00285,Mark,Lee,36.0,Female,6692618362,Firearm,Critical,Unknown,Arrest Made,4.0,35885.78,no,Incident at 2666 Main St. Officer responded at scene.
INC98807,Fraud,Southeast,Lakewood,Fl,3351 Cedar Lane,46.116856,-98.495087,2022-10-20 03:47:10,OFF0055,Nancy,Williams,7980,SUS00684,Donna,Brown,52.0,Female,White,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Unknown,High,Unknown,Arrest Made,5.0,22118.26,yes,Incident at 3351 Cedar Lane. Officer responded at scene.
INC002494,Graffiti,Southwest,Centerville,Ga,8475 Elm Blvd,34.319172,-86.707879,2021-06-12 04:26:39,OFF0010,JENNIFER,Thomas,8595,SUS00405,Emily,Wright,40.0,Male,Hispanic,VIC00866,Michael,Harris,43.0,Male,967-630-5501,Knife,High,Closed,Warning Issued,3.0,24930.0,No,Incident at 8475 Elm Blvd. Officer responded at scene.
INC002144,Breaking & Entering,Northwest,Lakewood,Pa,4664 Elm Blvd,33.062154,-114.246364,2019-04-11 14:54:52,OFF0072,William,Hall,9616,SUS00402,Chris,Martin,60.0,Unknown,Hispanic,VIC00482,David,Thomas,52.0,Female,263-880-1744,Hands/Feet,Medium,Open,Case Dismissed,2.0,21484.19,yes,No Notes
INC001937,Breaking & Entering,Central,Hillcrest,Fl,1296 Cedar Lane,35.695021,-94.65644,2024-03-04 18:56:39,OFF0084,William,Young,6015,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00508,Thomas,Harris,72.0,Unknown,959-807-8124,Unarmed,Critical,Open,Arrest Made,4.0,22344.3,Yes,Incident at 1296 Cedar Lane. Officer responded at scene.
INC002345,Theft,South,Hillcrest,Il,9887 Lincoln St,36.212406,-113.785403,2019-03-05 18:53:33,OFF0066,Susan,Hill,7263,SUS00566,Thomas,Wright,70.0,Unknown,Black,VIC00673,James,Taylor,46.0,Male,488-549-9211,Gun,Unknown,Pending,Arres Made,1.0,25047.83,False,No Notes
INC000624,Arson,South,Lakewood,Fl,9981 Park Rd,33.463452,-85.469055,2023-11-21 09:26:06,OFF0076,Ashley,Wright,6971,SUS00611,Mary,Taylor,62.0,Male,White,VIC00578,David,White,73.0,Unknown,821-973-2446,Hands/Feet,Unknown,Pending,Warning,4.0,23759.76,no,No Notes
INC004608,Drug Offense,Midtown,Riverside,Ga,8069 Maple Dr,30.395795,-80.742429,2018-06-15 01:37:06,OFF0145,Karen,Wilson,4779,SUS00649,Linda,Hill,38.0,Unknown,Other,VIC00187,Jennifer,Wright,20.0,Female,640-617-7911,Unknown,Medium,Under Investigation,No Arrest,5.0,18271.72,1,Incident at 8069 Maple Dr. Officer responded at scene.
INC001222,Trespassing,South,Springfield,Tx,2858 Park Rd,29.620335,-81.851648,2023-12-20 19:12:11,OFF0146,Donna,Green,4567,SUS00758,Sarah,Allen,62.0,Male,Unknown,VIC00008,Nancy,Jones,49.0,Female,896-735-3126,Unknown,Critical,Open,No Arrest,1.0,10456.48,Yes,Incident at 2858 Park Rd. Officer responded at scene.
INC004963,Sexual Assault,East,Fairview,Tx,5585 Park Rd,42.012566,-75.747469,2021-10-04 22:41:05,OFF0060,patricia,Hall,4891,SUS00137,James,Flores,42.0,Male,Asian,VIC00547,Thomas,Davis,43.0,Female,9839125809,Hands,High,Closed,Arrest Made,2.0,23759.76,No,Incident at 5585 Park Rd. Officer responded at scene.
INC004630,Domestic Violence,Southeast,Maplewood,Az,5046 Lincoln St,31.416577,-110.774341,2021-03-30 08:20:26,OFF0089,Emily,Martin,4356,SUS00277,Emily,Thomas,37.0,Female,Unknown,VIC00484,Barbara,Martin,39.0,Female,Not Provided,Knife,Critical,Closed,Case Dismissed,5.0,30058.29,YES,Incident at 5046 Lincoln St. Officer responded at scene.
INC003476,DUI,Northwest,Riverside,Oh,4773 Elm Blvd,35.890487,-107.19248,2023-10-21 14:01:34,OFF0054,Mark,Smith,9253,SUS00295,Robert,White,26.0,Male,Hispanic,VIC00633,Mary,Wright,36.0,Male,667-185-3574,Knife,Unknown,Under Investigation,Warning Issued,4.0,42586.74,False,No Notes
INC95651,Cybercrime,Midtown,Maplewood,Il,624 Lincoln St,35.953639,-96.918605,2020-02-29 14:23:36,OFF0108,Carol,Torres,5784,SUS00626,Ashley,Miller,18.0,Male,White,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Unknown,High,Pendng,No Arrest,3.0,11787.61,False,Incident at 624 Lincoln St. Officer responded at scene.
INC002931,Vandalism,West,Lakewood,Oh,2532 Oak Ave,43.365501,-104.093536,2022-07-12 14:25:42,OFF0015,David,Wilson,1246,SUS00144,John,Wright,46.0,Female,Hispanic,VIC00646,Charles,Williams,31.0,Unknown,667-909-5321,Unknown,Low,Pending,Unknown,5.0,38187.75,Unknown,Incident at 2532 Oak Ave. Officer responded at scene.
INC002117,Robbery,South,Springfield,Nc,1881 Oak Ave,36.364521,-97.413063,2022-08-25 10:12:28,OFF0105,Emily,Hill,5731,SUS00618,Daniel,Allen,40.0,Female,Unknown,VIC00389,Thomas,Hall,75.0,Unknown,939-409-3320,Blunt Object,Unknown,Open,Warning,2.0,26937.47,0,No Notes
INC002790,Cybercrime,Midtown,Centerville,Fl,9747 Cedar Lane,36.9671225,-83.991429,2018-03-23 14:53:39,OFF0132,Michael,Taylor,7382,SUS00629,Matthew,Torres,46.0,Female,Unknown,VIC00078,Daniel,Wright,127.5,Male,702-900-9125,Blunt Object,Medium,Under Investigation,Warning Issued,0.0,8553.13,0,Incident at 9747 Cedar Lane. Officer responded at scene.
INC002333,Burglary,Northeast,Riverside,Fl,8825 Maple Dr,30.408642,-70.212582,2019-09-30 18:50:46,OFF0030,patricia,Davis,3838,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Rifle,Medium,Closed,Arrest Made,5.0,49647.82,0,Incident at 8825 Maple Dr. Officer responded at scene.
